,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YearBuilt,YearRemodAdd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,MoSold,YrSold,LotShape,Utilities,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,Electrical,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
222,4.5747109785,9.43003799289,5.44241771052,7.06731984865,0.0,6.27098843186,7.4389715924,7.44949800538,0.0,0.0,7.44949800538,786,5.37989735354,3.89182029811,0.0,0.0,0.0,0.0,0.0,2006,2007,1,0.0,2,0,3,0.69314718056,7,1,2008.0,3,7,2009,3,3,2,9,4,1.60943791243,1.09861228867,4.0,2.0,1.38629436112,5.0,0.0,4,4.0,4,7,3.0,2.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
223,4.56434819147,9.33662053789,6.34212141872,5.39816270152,0.0,6.56385552653,6.83410873881,6.83410873881,6.90073066405,0.0,7.56060116277,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,1950,0,0.0,2,0,4,1.09861228867,10,0,1948.0,2,7,2007,3,3,2,4,4,1.09861228867,1.09861228867,2.0,2.0,0.0,2.0,0.0,3,3.0,2,7,2.47957639939,0.0,2.0,1.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
224,4.18965474203,9.07909208537,6.64248680137,7.34018683532,0.0,5.09375020081,7.44014668066,7.44014668066,0.0,0.0,7.44014668066,1052,0.0,4.29045944115,0.0,0.0,5.4161004022,0.0,0.0,2008,2008,1,0.0,1,1,1,0.69314718056,7,1,2008.0,3,10,2008,3,3,2,8,4,1.60943791243,1.09861228867,4.0,2.0,0.0,5.0,0.0,4,4.0,4,7,3.0,2.0,2.0,2.0,2,2.71428571429,1.91093117409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
225,3.93182563272,8.51739317142,0.0,5.38907172982,0.0,6.69579891706,6.93439720993,6.93439720993,6.50128967054,0.0,7.43366654017,308,0.0,0.0,5.49306144334,0.0,0.0,0.0,0.0,1924,1950,0,0.0,2,0,3,0.69314718056,6,1,1924.0,1,5,2010,3,3,2,4,5,1.09861228867,1.09861228867,2.0,2.0,0.0,1.0,0.0,2,4.0,3,7,3.0,0.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
226,3.95124371858,8.71948076085,0.0,5.34710753072,0.0,6.22851100359,6.57368016696,6.77536609094,0.0,0.0,6.77536609094,180,3.89182029811,0.0,0.0,0.0,0.0,0.0,0.0,1931,1993,1,0.0,1,0,2,0.69314718056,5,0,1931.0,1,11,2009,3,3,2,4,6,1.09861228867,1.09861228867,2.0,2.0,0.0,3.0,0.0,2,3.0,2,7,2.47957639939,0.0,1.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
227,4.51085950652,9.42375676753,0.0,7.15070145759,0.0,6.43454651879,7.54802896994,7.57301725605,0.0,0.0,7.57301725605,708,5.34233425196,5.17048399504,0.0,0.0,0.0,0.0,0.0,2003,2004,1,0.0,2,0,3,0.69314718056,8,3,2003.0,3,11,2006,2,3,2,8,4,1.38629436112,1.09861228867,4.0,2.0,1.38629436112,5.0,0.0,4,4.0,4,7,4.0,2.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
228,4.49980967033,9.27622174109,3.80666248977,6.62936325344,0.0,7.23056315341,7.66715825532,7.66715825532,0.0,0.0,7.66715825532,528,0.0,3.43398720449,0.0,0.0,0.0,0.0,0.0,1951,1951,0,0.0,2,0,4,0.69314718056,7,0,1951.0,2,10,2006,3,3,2,4,2,1.09861228867,1.09861228867,2.0,1.0,0.0,1.0,0.0,2,3.0,2,4,2.47957639939,0.0,2.0,2.0,2,2.71428571429,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
229,4.11087386417,9.1696225387,0.0,6.09356977005,0.0,6.4393503711,6.97354301952,6.97354301952,0.0,0.0,6.97354301952,436,5.67332326717,0.0,0.0,0.0,0.0,0.0,0.0,1950,1995,0,0.0,2,0,2,0.69314718056,4,0,1996.0,2,2,2010,3,3,2,3,6,1.09861228867,1.09861228867,3.0,2.0,0.0,3.0,0.0,2,4.0,3,5,2.47957639939,0.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
230,4.21277411221,9.27096499379,4.44265125649,3.7135720667,5.57972982599,7.2619270927,7.45529848568,7.45529848568,0.0,0.0,7.45529848568,352,5.04985600725,0.0,0.0,0.0,0.0,0.0,0.0,1964,1964,0,0.69314718056,2,0,6,1.09861228867,10,0,2002.0,1,11,2007,2,3,2,4,3,1.09861228867,1.09861228867,2.0,2.0,0.0,5.0,1.09861228867,2,4.0,2,7,2.47957639939,0.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
231,4.2341065046,9.09784334075,4.56434819147,0.0,0.0,6.72383244082,6.72383244082,6.72383244082,6.72142570079,0.0,7.41517510961,493,4.97673374242,4.2341065046,0.0,0.0,0.0,0.0,0.0,2002,2002,0,0.0,2,1,3,0.69314718056,7,0,2002.0,2,7,2009,2,3,2,6,4,1.38629436112,1.09861228867,3.0,2.0,0.0,0.0,0.0,4,4.0,3,7,2.47957639939,1.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
232,4.18965474203,9.54731248364,4.97673374242,0.0,0.0,6.84268328224,6.84268328224,6.84268328224,6.73459165997,0.0,7.48268182815,474,4.97673374242,4.5747109785,0.0,0.0,0.0,0.0,0.0,2002,2002,0,0.0,2,1,3,0.69314718056,7,1,2002.0,2,2,2006,2,3,2,6,4,1.38629436112,1.09861228867,3.0,2.0,0.349430866469,0.0,0.0,4,4.0,3,7,2.0,1.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
233,4.11087386417,9.03610602536,0.0,5.96357934362,0.0,6.31535800152,6.84694313959,7.0842264221,6.00141487796,0.0,7.37525577801,240,0.0,0.0,4.69134788223,0.0,0.0,0.0,0.0,1940,2000,0,0.0,1,0,2,0.69314718056,6,2,1940.0,1,6,2006,3,3,2,5,4,1.09861228867,1.09861228867,2.0,2.0,0.0,1.0,0.0,4,4.0,2,7,3.0,0.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
234,4.11087386417,9.40467284144,0.0,5.92958914339,0.0,6.12686918411,6.72503364217,6.94408720823,0.0,5.45103845357,7.14598446771,288,0.0,3.36729582999,0.0,0.0,0.0,0.0,0.0,1949,1950,0,0.0,1,0,3,0.69314718056,6,1,1949.0,1,9,2009,3,3,2,4,6,1.38629436112,1.09861228867,2.0,2.0,0.0,2.0,0.0,3,4.0,2,7,3.0,0.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
235,4.24849524205,8.93590352627,0.0,6.3385940782,0.0,5.63835466933,6.74051935961,6.74051935961,0.0,0.0,6.74051935961,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982,2006,1,0.0,1,0,2,0.69314718056,4,0,1987.0,2,6,2007,3,3,2,3,5,1.09861228867,1.09861228867,2.0,2.0,0.0,4.0,0.0,2,4.0,2,7,2.47957639939,0.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
236,4.33073334029,9.28386960526,0.0,0.0,0.0,6.44094654063,6.44094654063,6.44094654063,6.38350663488,0.0,7.10496544827,288,0.0,3.36729582999,0.0,0.0,0.0,0.0,0.0,1980,1980,0,0.0,1,1,3,0.69314718056,6,1,1980.0,1,4,2009,3,3,2,5,5,1.09861228867,1.09861228867,3.0,2.0,0.0,0.0,0.0,2,4.0,2,7,2.0,1.0,2.0,2.0,2,2.71428571429,1.91093117409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
237,4.33073334029,9.22286165253,0.0,6.46458830369,5.63478960317,5.62401750619,7.08757370556,7.15461535691,0.0,0.0,7.15461535691,473,5.47646355193,4.43081679884,0.0,0.0,0.0,0.0,0.0,1977,1977,0,0.69314718056,2,0,3,0.69314718056,6,2,1980.0,2,2,2008,3,3,2,5,5,1.09861228867,1.09861228867,2.0,2.0,0.0,4.0,0.69314718056,2,4.0,2,7,1.0,0.0,2.0,2.0,2,2.71428571429,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
238,4.36944785247,9.14430740137,0.0,6.89060912015,0.0,5.19295685089,7.05789793741,7.23128700433,0.0,0.0,7.23128700433,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,2006,1,0.0,1,1,3,0.69314718056,5,1,1972.0,2,3,2010,3,3,2,5,6,1.09861228867,1.09861228867,2.0,2.0,0.0,4.0,0.0,2,4.0,3,7,2.0,1.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
239,4.7957905456,9.6557951283,0.0,0.0,0.0,6.98471632012,6.98471632012,6.98471632012,6.73459165997,0.0,7.56008046502,685,0.0,3.95124371858,0.0,0.0,0.0,0.0,0.0,2006,2006,0,0.0,2,1,3,0.69314718056,8,1,2006.0,2,7,2006,3,3,2,7,4,1.38629436112,1.09861228867,3.0,2.0,1.09861228867,0.0,0.0,4,4.0,3,7,3.0,1.0,3.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
240,4.38202663467,9.23892782883,5.12989871492,6.72982407049,0.0,5.47227067367,6.97914527507,6.97914527507,0.0,0.0,6.97914527507,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,1965,1,0.0,1,1,3,0.69314718056,6,0,1965.0,2,6,2007,3,3,2,4,6,1.09861228867,1.09861228867,2.0,2.0,0.0,4.0,0.0,2,4.0,2,7,2.47957639939,1.0,2.0,2.0,2,2.71428571429,1.91093117409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
